Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",GER,Women,shot put,W,Silver
Athletics,Athletics,"DEVONISH, Arnaldo",VEN,Men,triple jump,M,Bronze
Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,triple jump,M,Gold
Athletics,Athletics,"SHCHERBAKOV, Leonid",URS,Men,triple jump,M,Silver
Basketball,Basketball,"ACOSTA Y LARA, Martin",URU,Men,basketball,M,Bronze
Basketball,Basketball,"BALINO, Enrique",URU,Men,basketball,M,Bronze
Basketball,Basketball,"CIESLINSKAS, Victorio",URU,Men,basketball,M,Bronze
Basketball,Basketball,"COSTA, Hector J.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"DEMARCO, Nelson",URU,Men,basketball,M,Bronze
Basketball,Basketball,"GARCIA OTERO, Hector",URU,Men,basketball,M,Bronze
Basketball,Basketball,"LARRE BORGES, Tabare",URU,Men,basketball,M,Bronze
Basketball,Basketball,"LOMBARDO, Adesio",URU,Men,basketball,M,Bronze
Basketball,Basketball,"LOVERA, Roberto",URU,Men,basketball,M,Bronze
Basketball,Basketball,"MATTO, Sergio A.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"PELAEZ, Wilfredo",URU,Men,basketball,M,Bronze
Basketball,Basketball,"ROSSELLO, Carlos",URU,Men,basketball,M,Bronze
Basketball,Basketball,"BONTEMPS, Ronald Yngve",USA,Men,basketball,M,Gold
Basketball,Basketball,"FRIEBERGER, Marcus Ross",USA,Men,basketball,M,Gold
Basketball,Basketball,"GLASGOW, Victor Wayne",USA,Men,basketball,M,Gold
Basketball,Basketball,"HOAG, Charles Monroe",USA,Men,basketball,M,Gold
Basketball,Basketball,"HOUGLAND, William Marion",USA,Men,basketball,M,Gold
Basketball,Basketball,"KELLER, John Frederick",USA,Men,basketball,M,Gold
Basketball,Basketball,"KELLEY, Melvin Dean",USA,Men,basketball,M,Gold
Basketball,Basketball,"KENNEY, Robert Earl",USA,Men,basketball,M,Gold
Basketball,Basketball,"KURLAND, Robert Albert",USA,Men,basketball,M,Gold
Basketball,Basketball,"LIENHARD, William Barner",USA,Men,basketball,M,Gold
Basketball,Basketball,"LOVELETTE, Clyde Edward",USA,Men,basketball,M,Gold
Basketball,Basketball,"MCCABE, Frank Reilly",USA,Men,basketball,M,Gold
Basketball,Basketball,"PIPPIN, Daniel Luther",USA,Men,basketball,M,Gold
Basketball,Basketball,"WILLIAMS, Howard Earl",USA,Men,basketball,M,Gold
Basketball,Basketball,"BUTAUTAS, Stiapas",URS,Men,basketball,M,Silver
Basketball,Basketball,"DZHORDZHIKIYA, Nodar",URS,Men,basketball,M,Silver
Basketball,Basketball,"KONYEV, Anatoli",URS,Men,basketball,M,Silver
Basketball,Basketball,"KORKIYA, Otar Mikhailovich",URS,Men,basketball,M,Silver
Basketball,Basketball,"KRUUS, Heino",URS,Men,basketball,M,Silver
Basketball,Basketball,"KULLAM, Ilmar",URS,Men,basketball,M,Silver
Basketball,Basketball,"LAGUNAVICHUS, Justinas",URS,Men,basketball,M,Silver
Basketball,Basketball,"LYSOV, Iogan Fedorovich",URS,Men,basketball,M,Silver
Basketball,Basketball,"MOISEEV, Aleksandr",URS,Men,basketball,M,Silver
Basketball,Basketball,"OZEROV, Yuri",URS,Men,basketball,M,Silver
Basketball,Basketball,"PETKYAVICHUS, Kasis",URS,Men,basketball,M,Silver
Basketball,Basketball,"STONKUS, Stasis",URS,Men,basketball,M,Silver
Basketball,Basketball,"VALDMANIS, Maigonis",URS,Men,basketball,M,Silver
Basketball,Basketball,"VLASOV, Viktor",URS,Men,basketball,M,Silver
Boxing,Boxing,"BULAKOV, Anatoli",URS,Men,- 51kg (flyweight),M,Bronze
Boxing,Boxing,"TOWEEL, William Michael",RSA,Men,- 51kg (flyweight),M,Bronze
Boxing,Boxing,"BROOKS, Nathan Eugene",USA,Men,- 51kg (flyweight),M,Gold
Boxing,Boxing,"BASEL, Edgar",GER,Men,- 51kg (flyweight),M,Silver
Boxing,Boxing,"KOSKI, Ilkka Rickhard",FIN,Men,+ 81kg (heavyweight),M,Bronze
Boxing,Boxing,"NIEMAN, Andries C.",RSA,Men,+ 81kg (heavyweight),M,Bronze
Boxing,Boxing,"SANDERS, Hayes Edward",USA,Men,+ 81kg (heavyweight),M,Gold
Boxing,Boxing,"JOHANSSON, Ingemar (Ingo)",SWE,Men,+ 81kg (heavyweight),M,Silver
Boxing,Boxing,"GARBUZOV, Gennadi",URS,Men,51 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"KANG, Joon-Ho",KOR,Men,51 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"HÄMÄLÄINEN, Pentti Olavi",FIN,Men,51 - 54kg (bantamweight),M,Gold
Boxing,Boxing,"MCNALLY, John",IRL,Men,51 - 54kg (bantamweight),M,Silver
Boxing,Boxing,"LEISCHING, Leonard John",RSA,Men,54 - 57kg (featherweight),M,Bronze
Boxing,Boxing,"VENTAJA, Joseph",FRA,Men,54 - 57kg (featherweight),M,Bronze
Boxing,Boxing,"ZACHARA, Jan",TCH,Men,54 - 57kg (featherweight),M,Gold
Boxing,Boxing,"CAPRARI, Sergio",ITA,Men,54 - 57kg (featherweight),M,Silver
Boxing,Boxing,"FIAT, Gheorghe",ROU,Men,57 - 60kg (lightweight),M,Bronze
Boxing,Boxing,"PAKKANEN, Erkki Osvald",FIN,Men,57 - 60kg (lightweight),M,Bronze
Boxing,Boxing,"BOLOGNESI, Aureliano",ITA,Men,57 - 60kg (lightweight),M,Gold
Boxing,Boxing,"ANTKIEWICZ, Aleksy",POL,Men,57 - 60kg (lightweight),M,Silver
Boxing,Boxing,"MALLENIUS, Erkki Aarno",FIN,Men,60 - 63.5kg (light-welterweight),M,Bronze
Boxing,Boxing,"VISINTIN, Bruno",ITA,Men,60 - 63.5kg (light-welterweight),M,Bronze
Boxing,Boxing,"ADKINS, Charles",USA,Men,60 - 63.5kg (light-welterweight),M,Gold
Boxing,Boxing,"MEDNOV, Viktor",URS,Men,60 - 63.5kg (light-welterweight),M,Silver
Boxing,Boxing,"HEIDEMANN, Günther",GER,Men,63.5 - 67kg (welterweight),M,Bronze
Boxing,Boxing,"JÖRGENSEN, Viktor",DEN,Men,63.5 - 67kg (welterweight),M,Bronze
Boxing,Boxing,"CHYCHLA, Zygmunt",POL,Men,63.5 - 67kg (welterweight),M,Gold
Boxing,Boxing,"SHCHERBAKOV, Sergei",URS,Men,63.5 - 67kg (welterweight),M,Silver
Boxing,Boxing,"HERRERA, Eladio Oscar",ARG,Men,67 - 71kg (light-middleweight),M,Bronze
Boxing,Boxing,"TISHIN, Boris",URS,Men,67 - 71kg (light-middleweight),M,Bronze
Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 71kg (light-middleweight),M,Gold
Boxing,Boxing,"VAN SCHALKWYK, Theunis Jacobus",RSA,Men,67 - 71kg (light-middleweight),M,Silver
Boxing,Boxing,"NIKOLOV, Boris Georgiev",BUL,Men,71-75kg,M,Bronze
Boxing,Boxing,"SJÖLIN, Stig",SWE,Men,71-75kg,M,Bronze
Boxing,Boxing,"PATTERSON, Floyd",USA,Men,71-75kg,M,Gold
Boxing,Boxing,"TITA, Vasile",ROU,Men,71-75kg,M,Silver
Boxing,Boxing,"PEROV, Anatoli",URS,Men,75 - 81kg (light-heavyweight),M,Bronze
Boxing,Boxing,"SILJANDER, Harri Walfrid",FIN,Men,75 - 81kg (light-heavyweight),M,Bronze
Boxing,Boxing,"LEE, Norvel Lafayette Ray",USA,Men,75 - 81kg (light-heavyweight),M,Gold
Boxing,Boxing,"PACENZA, Antonio",ARG,Men,75 - 81kg (light-heavyweight),M,Silver
Canoe / Kayak,Canoe / Kayak F,"JINDRA, Alfred",TCH,Men,C-1 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"HAVENS, Frank",USA,Men,C-1 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"NOVAK, Gabor",HUN,Men,C-1 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"OJANPERA, Arvo Kaarlo Olavi",FIN,Men,C-1 1000m (canoe single),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"HOLECEK, Josef",TCH,Men,C-1 1000m (canoe single),M,Gold
Canoe / Kayak,Canoe / Kayak F,"PARTI, Janos",HUN,Men,C-1 1000m (canoe single),M,Silver
Canoe / Kayak,Canoe / Kayak F,"DREWS, Egon",GER,Men,C-2 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"SOLTAU, Wilfried",GER,Men,C-2 10000m,M,Bronze
