Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,100m,M,Bronze
Athletics,Athletics,"DILLARD, Harrison",USA,Men,100m,M,Gold
Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,100m,M,Silver
Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,100m,W,Bronze
Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,100m,W,Gold
Athletics,Athletics,"MANLEY, Dorothy Gladys",GBR,Women,100m,W,Silver
Athletics,Athletics,"DIXON, Craig",USA,Men,110m hurdles,M,Bronze
Athletics,Athletics,"PORTER, William Franklin III",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"SCOTT, Clyde",USA,Men,110m hurdles,M,Silver
Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,1500m,M,Bronze
Athletics,Athletics,"ERIKSSON, Henry",SWE,Men,1500m,M,Gold
Athletics,Athletics,"STRAND, Lennart",SWE,Men,1500m,M,Silver
Athletics,Athletics,"LABEACH, Lloyd",PAN,Men,200m,M,Bronze
Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,200m,M,Gold
Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,200m,M,Silver
Athletics,Athletics,"PATTERSON, Audrey Mickey",USA,Women,200m,W,Bronze
Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,200m,W,Gold
Athletics,Athletics,"WILLIAMSON, Audrey Doreen Swayne",GBR,Women,200m,W,Silver
Athletics,Athletics,"HAGSTRÖM, Göte",SWE,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"SJÖSTRAND, Tore",SWE,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"ELMSATER, Erik",SWE,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,400m,M,Bronze
Athletics,Athletics,"WINT, Arthur",JAM,Men,400m,M,Gold
Athletics,Athletics,"MCKENLEY, Herbert",JAM,Men,400m,M,Silver
Athletics,Athletics,"LARSSON, Rune",SWE,Men,400m hurdles,M,Bronze
Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"WHITE, Duncan",SRI,Men,400m hurdles,M,Silver
Athletics,Athletics,"MONTI, Carlo",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"PERRUCCONI, Enrico",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"SIDDI, Antonio",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"TITO, Michele",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"DILLARD, Harrison",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"EWELL, Harold Norwood",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"PATTON, Melvin Emery",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"WRIGHT, Lorenzo Christopher",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"ARCHER, John",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"GREGORY, John Arthur",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"JONES, Kenneth Jeffrey",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"MCCORQUODALE, Alastair",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"FOSTER, Dianne P.",CAN,Women,4x100m relay,W,Bronze
Athletics,Athletics,"JONES, Patricia",CAN,Women,4x100m relay,W,Bronze
Athletics,Athletics,"MACKAY-MURRALL, Nancy",CAN,Women,4x100m relay,W,Bronze
Athletics,Athletics,"MEYERS, Violet",CAN,Women,4x100m relay,W,Bronze
Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,4x100m relay,W,Gold
Athletics,Athletics,"STAD-DE JONG, Xenia",NED,Women,4x100m relay,W,Gold
Athletics,Athletics,"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",NED,Women,4x100m relay,W,Gold
Athletics,Athletics,"WITZIERS-TIMMER, Jeannette Josephina Maria",NED,Women,4x100m relay,W,Gold
Athletics,Athletics,"KING-WALKER, Joyce A.",AUS,Women,4x100m relay,W,Silver
Athletics,Athletics,"MASTON-FERGSON, June Rit",AUS,Women,4x100m relay,W,Silver
Athletics,Athletics,"MCKINNON, Elizabeth",AUS,Women,4x100m relay,W,Silver
Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,4x100m relay,W,Silver
Athletics,Athletics,"ALNEVIK, Folke",SWE,Men,4x400m relay,M,Bronze
Athletics,Athletics,"LARSSON, Rune",SWE,Men,4x400m relay,M,Bronze
Athletics,Athletics,"LUNDQUIST, Kurt",SWE,Men,4x400m relay,M,Bronze
Athletics,Athletics,"WOLFBRANDT, Lars-Erik",SWE,Men,4x400m relay,M,Bronze
Athletics,Athletics,"BOURLAND, Clifford Frederick",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"COCHRAN, Roy Braxton",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"HARNDEN, Arthur Harold",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"CHEF D'HOTEL, Robert",FRA,Men,4x400m relay,M,Silver
Athletics,Athletics,"KEREBEL, Jean",FRA,Men,4x400m relay,M,Silver
Athletics,Athletics,"LUNIS, Jacques",FRA,Men,4x400m relay,M,Silver
Athletics,Athletics,"SCHEWETTA, Francois",FRA,Men,4x400m relay,M,Silver
Athletics,Athletics,"SLIJKHUIS, Willem",NED,Men,5000m,M,Bronze
Athletics,Athletics,"REIFF, Gaston Etienne",BEL,Men,5000m,M,Gold
Athletics,Athletics,"ZATOPEK, Emil",TCH,Men,5000m,M,Silver
Athletics,Athletics,"JOHNSON, Terence Lloyd",GBR,Men,50km walk,M,Bronze
Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50km walk,M,Gold
Athletics,Athletics,"GODEL, Gaston",SUI,Men,50km walk,M,Silver
Athletics,Athletics,"HANSENNE, Marcel",FRA,Men,800m,M,Bronze
Athletics,Athletics,"WHITFIELD, Malvin Groston",USA,Men,800m,M,Gold
Athletics,Athletics,"WINT, Arthur",JAM,Men,800m,M,Silver
Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,80m hurdles,W,Bronze
Athletics,Athletics,"BLANKERS-KOEN, Fanny",NED,Women,80m hurdles,W,Gold
Athletics,Athletics,"GARDNER, Maureen Angela Jane",GBR,Women,80m hurdles,W,Silver
Athletics,Athletics,"SIMMONS, Floyd Macon Jr.",USA,Men,decathlon,M,Bronze
Athletics,Athletics,"MATHIAS, Robert",USA,Men,decathlon,M,Gold
Athletics,Athletics,"HEINRICH, Ignace",FRA,Men,decathlon,M,Silver
Athletics,Athletics,"GORDIEN, Fortune Edward",USA,Men,discus throw,M,Bronze
Athletics,Athletics,"CONSOLINI, Adolfo",ITA,Men,discus throw,M,Gold
Athletics,Athletics,"TOSI, Giuseppe",ITA,Men,discus throw,M,Silver
Athletics,Athletics,"MAZEAS, Jacqueline",FRA,Women,discus throw,W,Bronze
Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,discus throw,W,Gold
Athletics,Athletics,"CORDIALE-GENTILE, Edera",ITA,Women,discus throw,W,Silver
Athletics,Athletics,"BENNETT, Robert Howard",USA,Men,hammer throw,M,Bronze
Athletics,Athletics,"NEMETH, Imre",HUN,Men,hammer throw,M,Gold
Athletics,Athletics,"GUBIJAN, Ivan",YUG,Men,hammer throw,M,Silver
Athletics,Athletics,"STANICH, George Anthony",USA,Men,high jump,M,Bronze
Athletics,Athletics,"WINTER, John",AUS,Men,high jump,M,Gold
Athletics,Athletics,"PAULSON, Bjorn Andreas",NOR,Men,high jump,M,Silver
Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,high jump,W,Bronze
Athletics,Athletics,"COACHMAN, Alice Marie",USA,Women,high jump,W,Gold
Athletics,Athletics,"ODAM-TYLER, Dorothy Beatrice J.",GBR,Women,high jump,W,Silver
Athletics,Athletics,"VARSZEGI, Jozsef",HUN,Men,javelin throw,M,Bronze
Athletics,Athletics,"RAUTAVAARA, Kaj Tapio",FIN,Men,javelin throw,M,Gold
Athletics,Athletics,"SEYMOUR, Stephen Andrew",USA,Men,javelin throw,M,Silver
Athletics,Athletics,"CARLSTEDT-KELSBY, Lily Marie Louise",DEN,Women,javelin throw,W,Bronze
Athletics,Athletics,"BAUMA, Hermine (Herma)",AUT,Women,javelin throw,W,Gold
Athletics,Athletics,"PARVIAINEN, Kaisa",FIN,Women,javelin throw,W,Silver
Athletics,Athletics,"DOUGLAS, Herbert Paul Jr.",USA,Men,long jump,M,Bronze
Athletics,Athletics,"STEELE, William Samuel",USA,Men,long jump,M,Gold
Athletics,Athletics,"BRUCE, Thomas Theodore",AUS,Men,long jump,M,Silver
Athletics,Athletics,"LEYMAN, Ann-Britt",SWE,Women,long jump,W,Bronze
Athletics,Athletics,"GYARMATI, Olga",HUN,Women,long jump,W,Gold
Athletics,Athletics,"SIMONETTO DE PORTELA, Noemi",ARG,Women,long jump,W,Silver
Athletics,Athletics,"GAILLY, Etienne",BEL,Men,marathon,M,Bronze
Athletics,Athletics,"CABRERA, Delfo",ARG,Men,marathon,M,Gold
Athletics,Athletics,"RICHARDS, Thomas John Henry",GBR,Men,marathon,M,Silver
Athletics,Athletics,"RICHARDS, Robert",USA,Men,pole vault,M,Bronze
Athletics,Athletics,"SMITH, Owen Guinn",USA,Men,pole vault,M,Gold
Athletics,Athletics,"KATAJA, Erkki Olavi",FIN,Men,pole vault,M,Silver
Athletics,Athletics,"FUCHS, James Emanuel",USA,Men,shot put,M,Bronze
Athletics,Athletics,"THOMPSON, Wilbur Marvin",USA,Men,shot put,M,Gold
Athletics,Athletics,"DELANEY, Francis James",USA,Men,shot put,M,Silver
Athletics,Athletics,"SCHÄFFER-MAYER, Ine",AUT,Women,shot put,W,Bronze
Athletics,Athletics,"OSTERMEYER, Micheline",FRA,Women,shot put,W,Gold
Athletics,Athletics,"PICCININI, Amelia",ITA,Women,shot put,W,Silver
Athletics,Athletics,"SARIALP, Ruhi",TUR,Men,triple jump,M,Bronze
Athletics,Athletics,"AHMAN, Arne",SWE,Men,triple jump,M,Gold
Athletics,Athletics,"AVERY, George Gordon",AUS,Men,triple jump,M,Silver
Basketball,Basketball,"AZEVEDO EVORA, Affonso",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"BENVENUTI, L.",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"BRAZ, Joao Francisco",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"DE AZEVEDO, Zenny",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"DE FREITAS, Rui",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"DIAS, Marcus Vinicius",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"GEMIGNANI, Alexandro",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"MARSON, Alberto",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"PACHECO DE OLIVEIRA, Nilton",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"RODRIGUES DA MOTTA, Alfredo",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"RODRIGUES, G.",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"SORCINELLI, Massinet",BRA,Men,basketball,M,Bronze
Basketball,Basketball,"BARKER, Clifford Eugene",USA,Men,basketball,M,Gold
Basketball,Basketball,"BARKSDALE, Donald Argee",USA,Men,basketball,M,Gold
Basketball,Basketball,"BEARD, Ralph Milton Jr.",USA,Men,basketball,M,Gold
Basketball,Basketball,"BECK, Lewis William Jr.",USA,Men,basketball,M,Gold
Basketball,Basketball,"BORYLA, Vincent Joseph",USA,Men,basketball,M,Gold
Basketball,Basketball,"CARPENTER, Gordon",USA,Men,basketball,M,Gold
Basketball,Basketball,"GROZA, Alexander John",USA,Men,basketball,M,Gold
Basketball,Basketball,"JONES, Wallace Clayton",USA,Men,basketball,M,Gold
Basketball,Basketball,"KURLAND, Robert Albert",USA,Men,basketball,M,Gold
Basketball,Basketball,"LUMPP, Raymond George",USA,Men,basketball,M,Gold
Basketball,Basketball,"PITTS, Robert C.",USA,Men,basketball,M,Gold
Basketball,Basketball,"RENICK, John (Jesse) Bernard",USA,Men,basketball,M,Gold
Basketball,Basketball,"ROBINSON, Robert L.Jackson",USA,Men,basketball,M,Gold
Basketball,Basketball,"ROLLINS, Kenneth Herman",USA,Men,basketball,M,Gold
Basketball,Basketball,"BARRAIS, Andre",FRA,Men,basketball,M,Silver
Basketball,Basketball,"BONNEVIE, Michel",FRA,Men,basketball,M,Silver
Basketball,Basketball,"BUFFIERE, Andre",FRA,Men,basketball,M,Silver
Basketball,Basketball,"CHOCAT, Rene",FRA,Men,basketball,M,Silver
Basketball,Basketball,"DERENCY, Rene",FRA,Men,basketball,M,Silver
Basketball,Basketball,"DESAYMONNET, Maurice",FRA,Men,basketball,M,Silver
Basketball,Basketball,"EVEN, Andre",FRA,Men,basketball,M,Silver
Basketball,Basketball,"GIRARDOT, Maurice",FRA,Men,basketball,M,Silver
Basketball,Basketball,"GUILLOU, Fernand",FRA,Men,basketball,M,Silver
Basketball,Basketball,"OFFNER, Raymond",FRA,Men,basketball,M,Silver
Basketball,Basketball,"PERRIER, Jacques",FRA,Men,basketball,M,Silver
Basketball,Basketball,"QUENIN, Yvan",FRA,Men,basketball,M,Silver
Basketball,Basketball,"ROBUFFIC, Lucien",FRA,Men,basketball,M,Silver
Basketball,Basketball,"THIOLON, Pierre",FRA,Men,basketball,M,Silver
Boxing,Boxing,"HAN, Soo-An",KOR,Men,- 51kg (flyweight),M,Bronze
Boxing,Boxing,"PEREZ, Pascual Nicolas",ARG,Men,- 51kg (flyweight),M,Gold
Boxing,Boxing,"BANDINELLI, Spartaco",ITA,Men,- 51kg (flyweight),M,Silver
Boxing,Boxing,"ARTHUR, John",RSA,Men,+ 80kg (heavyweight),M,Bronze
Boxing,Boxing,"IGLESIAS, Rafael",ARG,Men,+ 80kg (heavyweight),M,Gold
Boxing,Boxing,"NILSSON, Gunnar",SWE,Men,+ 80kg (heavyweight),M,Silver
Boxing,Boxing,"VENEGAS, Juan E.",PUR,Men,51 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"CSIK, Tibor",HUN,Men,51 - 54kg (bantamweight),M,Gold
Boxing,Boxing,"ZUDDAS, Gianbattista",ITA,Men,51 - 54kg (bantamweight),M,Silver
Boxing,Boxing,"ANTKIEWICZ, Aleksy",POL,Men,54 - 58kg (featherweight),M,Bronze
Boxing,Boxing,"FORMENTI, Ernesto",ITA,Men,54 - 58kg (featherweight),M,Gold
Boxing,Boxing,"SHEPHERD, Dennis",RSA,Men,54 - 58kg (featherweight),M,Silver
Boxing,Boxing,"WAD, Svend",DEN,Men,58 - 62kg (lightweight),M,Bronze
Boxing,Boxing,"DREYER, Gerald",RSA,Men,58 - 62kg (lightweight),M,Gold
Boxing,Boxing,"VISSERS, Joseph",BEL,Men,58 - 62kg (lightweight),M,Silver
Boxing,Boxing,"D'OTTAVIO, Alessandro",ITA,Men,62 - 67kg (welterweight),M,Bronze
Boxing,Boxing,"TORMA, Julius",TCH,Men,62 - 67kg (welterweight),M,Gold
Boxing,Boxing,"HERRING, Horace",USA,Men,62 - 67kg (welterweight),M,Silver
Boxing,Boxing,"FONTANA, Ivano",ITA,Men,67 - 73kg (middleweight),M,Bronze
Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 73kg (middleweight),M,Gold
Boxing,Boxing,"WRIGHT, John A.",GBR,Men,67 - 73kg (middleweight),M,Silver
Boxing,Boxing,"CIA, Mauro",ARG,Men,73 - 80kg (light-heavyweight),M,Bronze
Boxing,Boxing,"HUNTER, George",RSA,Men,73 - 80kg (light-heavyweight),M,Gold
Boxing,Boxing,"SCOTT, Donald E.",GBR,Men,73 - 80kg (light-heavyweight),M,Silver
Canoe / Kayak,Canoe / Kayak F,"LANE, Norman Douglas",CAN,Men,C-1 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"CAPEK, Frantisek",TCH,Men,C-1 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"HAVENS, Frank",USA,Men,C-1 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"BOUTIGNY, Robert",FRA,Men,C-1 1000m (canoe single),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"HOLECEK, Josef",TCH,Men,C-1 1000m (canoe single),M,Gold
Canoe / Kayak,Canoe / Kayak F,"BENNETT, Douglas H.",CAN,Men,C-1 1000m (canoe single),M,Silver
Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"GANDIL, Georges",FRA,Men,C-2 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"LYSAK, Steven John",USA,Men,C-2 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"MACKNOWSKI, Stephen Albert",USA,Men,C-2 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"HAVEL, Vaclav",TCH,Men,C-2 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"PECKA, Jiri",TCH,Men,C-2 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 1000m (canoe double),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"GANDIL, Georges",FRA,Men,C-2 1000m (canoe double),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"BRZAK-FELIX, Jan",TCH,Men,C-2 1000m (canoe double),M,Gold
Canoe / Kayak,Canoe / Kayak F,"KUDRNA, Bohumil",TCH,Men,C-2 1000m (canoe double),M,Gold
Canoe / Kayak,Canoe / Kayak F,"LYSAK, Steven John",USA,Men,C-2 1000m (canoe double),M,Silver
Canoe / Kayak,Canoe / Kayak F,"MACKNOWSKI, Stephen Albert",USA,Men,C-2 1000m (canoe double),M,Silver
Canoe / Kayak,Canoe / Kayak F,"SKABO, Eivind",NOR,Men,K-1 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"WIRES, Kurt Oskar",FIN,Men,K-1 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"EBERHART, Henri",FRA,Men,K-1 1000m (kayak single),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 1000m (kayak single),M,Gold
Canoe / Kayak,Canoe / Kayak F,"ANDERSEN, Johan Frederik Kobberup",DEN,Men,K-1 1000m (kayak single),M,Silver
Canoe / Kayak,Canoe / Kayak F,"SCHWINGL, Friederike",AUT,Women,K-1 500m (kayak single),W,Bronze
