Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athletics,Athletics,"SPIRIN, Leonid",URS,Men,20km walk,M,Gold
Athletics,Athletics,"MIKENAS, Antanas",URS,Men,20km walk,M,Silver
Athletics,Athletics,"LARSEN, Ernst",NOR,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"BRASHER, Christopher William",GBR,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"ROZSNYOI, Sandor",HUN,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"HELLSTEN, Voitto Valdemar",FIN,Men,400m,M,Bronze
Athletics,Athletics,"IGNATYEV, Ardalion",URS,Men,400m,M,Bronze
Athletics,Athletics,"JENKINS, Charles Lamont",USA,Men,400m,M,Gold
Athletics,Athletics,"HAAS, Karl-Friedrich",EUA,Men,400m,M,Silver
Athletics,Athletics,"CULBREATH, Joshua",USA,Men,400m hurdles,M,Bronze
Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"SOUTHERN, Silas Edward",USA,Men,400m hurdles,M,Silver
Athletics,Athletics,"FÜTTERER, Heinz",EUA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"GERMAR, Manfred",EUA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"KNÖRZER, Lothar",EUA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"POHL, Leonard (Leo)",EUA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"BAKER, Walter Thane",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"KING, Leamon",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"MORROW, Robert Joseph",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"MURCHISON, Ira James",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"BARTENEV, Leonid",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"KONOVALOV, Yuri",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"SUKHAREV, Vladimir",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"TOKAREV, Boris",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"DANIELS, Isabelle Francis",USA,Women,4x100m relay,W,Bronze
Athletics,Athletics,"FAGGS, Mae Heriwentha",USA,Women,4x100m relay,W,Bronze
Athletics,Athletics,"MATTHEWS, Margaret Rejean",USA,Women,4x100m relay,W,Bronze
Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,4x100m relay,W,Bronze
Athletics,Athletics,"CROOKER-FLEMING, Norma Wilson",AUS,Women,4x100m relay,W,Gold
Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,4x100m relay,W,Gold
Athletics,Athletics,"MELLOR-WENHAM, Fluer Northey",AUS,Women,4x100m relay,W,Gold
Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,4x100m relay,W,Gold
Athletics,Athletics,"ARMITAGE, Heather Joy",GBR,Women,4x100m relay,W,Silver
Athletics,Athletics,"FOULDS-PAUL, June Florence",GBR,Women,4x100m relay,W,Silver
Athletics,Athletics,"PASHLEY, Anne",GBR,Women,4x100m relay,W,Silver
Athletics,Athletics,"SCRIVENS, Jean Eileen",GBR,Women,4x100m relay,W,Silver
Athletics,Athletics,"HIGGINS, Francis Peter",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"JOHNSON, Derek James Neville",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"SALISBURY, John Edward",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"WHEELER, Michael Keith Valentine",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"COURTNEY, Thomas William",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"JENKINS, Charles Lamont",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"JONES, Louis Woodard III",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"MASHBURN, Jesse William",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"GIPSON, Graham Chater",AUS,Men,4x400m relay,M,Silver
Athletics,Athletics,"GOSPER, Richard Kevan",AUS,Men,4x400m relay,M,Silver
Athletics,Athletics,"GREGORY, Leonard Stuart",AUS,Men,4x400m relay,M,Silver
Athletics,Athletics,"LEAN, David Francis",AUS,Men,4x400m relay,M,Silver
Athletics,Athletics,"IBBOTSON, George Derek",GBR,Men,5000m,M,Bronze
Athletics,Athletics,"KUTS, Vladimir",URS,Men,5000m,M,Gold
Athletics,Athletics,"PIRIE, Douglas A.Gordon",GBR,Men,5000m,M,Silver
Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50km walk,M,Bronze
Athletics,Athletics,"READ, Norman Richard",NZL,Men,50km walk,M,Gold
Athletics,Athletics,"MASKINSKOV, Yevgeni",URS,Men,50km walk,M,Silver
Athletics,Athletics,"BOYSEN, Audun",NOR,Men,800m,M,Bronze
Athletics,Athletics,"COURTNEY, Thomas William",USA,Men,800m,M,Gold
Athletics,Athletics,"JOHNSON, Derek James Neville",GBR,Men,800m,M,Silver
Athletics,Athletics,"THROWER-AUSTIN, Norma Claire",AUS,Women,80m hurdles,W,Bronze
Athletics,Athletics,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Women,80m hurdles,W,Gold
Athletics,Athletics,"KÖHLER-BIRKEMEYER, Gisela",EUA,Women,80m hurdles,W,Silver
Athletics,Athletics,"KUZNETSOV, Vasili",URS,Men,decathlon,M,Bronze
Athletics,Athletics,"CAMPBELL, Milton Gray",USA,Men,decathlon,M,Gold
Athletics,Athletics,"JOHNSON, Rafer Lewis",USA,Men,decathlon,M,Silver
Athletics,Athletics,"KOCH, Desmond Dalworth",USA,Men,discus throw,M,Bronze
Athletics,Athletics,"OERTER, Alfred",USA,Men,discus throw,M,Gold
Athletics,Athletics,"GORDIEN, Fortune Edward",USA,Men,discus throw,M,Silver
Athletics,Athletics,"ROMASHKOVA-PONOMAREVA, Nina",URS,Women,discus throw,W,Bronze
Athletics,Athletics,"FIKOTOVA-CONNOLLY, Olga",TCH,Women,discus throw,W,Gold
Athletics,Athletics,"BEGLYAKOVA, Irina",URS,Women,discus throw,W,Silver
Athletics,Athletics,"SAMOTSVETOV, Anatoli",URS,Men,hammer throw,M,Bronze
Athletics,Athletics,"CONNOLLY, Harold Vincent",USA,Men,hammer throw,M,Gold
Athletics,Athletics,"KRIVONOSOV, Mikhail",URS,Men,hammer throw,M,Silver
Athletics,Athletics,"KASHKAROV, Igor",URS,Men,high jump,M,Bronze
Athletics,Athletics,"DUMAS, Charles Everett",USA,Men,high jump,M,Gold
Athletics,Athletics,"PORTER, Charles Michael",AUS,Men,high jump,M,Silver
Athletics,Athletics,"MCDANIEL, Mildred Louise",USA,Women,high jump,W,Gold
Athletics,Athletics,"HOPKINS, Thelma Elizabeth",GBR,Women,high jump,W,Silver
Athletics,Athletics,"PISSAREVA, Mariya",URS,Women,high jump,W,Silver
Athletics,Athletics,"TSYBULENKO, Viktor",URS,Men,javelin throw,M,Bronze
Athletics,Athletics,"DANIELSEN, Egil",NOR,Men,javelin throw,M,Gold
Athletics,Athletics,"SIDLO, Janusz",POL,Men,javelin throw,M,Silver
Athletics,Athletics,"KONYAEVA, Nadezhda",URS,Women,javelin throw,W,Bronze
Athletics,Athletics,"YAUNZEME, Inese",URS,Women,javelin throw,W,Gold
Athletics,Athletics,"AHRENS, Marlene",CHI,Women,javelin throw,W,Silver
Athletics,Athletics,"VALKAMA, Jorma Rainer",FIN,Men,long jump,M,Bronze
Athletics,Athletics,"BELL, Gregory Curtis",USA,Men,long jump,M,Gold
Athletics,Athletics,"BENNETT, John Dale",USA,Men,long jump,M,Silver
Athletics,Athletics,"KHNYKINA-DVALISHVILI, Nadezhda",URS,Women,long jump,W,Bronze
Athletics,Athletics,"DUNSKA-KRZESINSKA, Elzbieta",POL,Women,long jump,W,Gold
Athletics,Athletics,"WHITE, Willie B.",USA,Women,long jump,W,Silver
Athletics,Athletics,"KARVONEN, Veikko Leo",FIN,Men,marathon,M,Bronze
Athletics,Athletics,"MIMOUN, Alain",FRA,Men,marathon,M,Gold
Athletics,Athletics,"MIHALIC, Franjo",YUG,Men,marathon,M,Silver
Athletics,Athletics,"ROUBANIS, Georgios",GRE,Men,pole vault,M,Bronze
Athletics,Athletics,"RICHARDS, Robert",USA,Men,pole vault,M,Gold
Athletics,Athletics,"GUTOWSKI, Robert Allen",USA,Men,pole vault,M,Silver
Athletics,Athletics,"SKOBLA, Jiri",TCH,Men,shot put,M,Bronze
Athletics,Athletics,"O, William Patrick Jr.",USA,Men,shot put,M,Gold
Athletics,Athletics,"NIEDER, William Henry",USA,Men,shot put,M,Silver
Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",EUA,Women,shot put,W,Bronze
Athletics,Athletics,"TYSHKEVICH, Tamara",URS,Women,shot put,W,Gold
Athletics,Athletics,"ZYBINA, Galina",URS,Women,shot put,W,Silver
Athletics,Athletics,"KREER, Vitold",URS,Men,triple jump,M,Bronze
Athletics,Athletics,"FERREIRA DA SILVA, Adhemar",BRA,Men,triple jump,M,Gold
Athletics,Athletics,"EINARSSON, Vilhjalmur",ISL,Men,triple jump,M,Silver
Basketball,Basketball,"BLIXEN, Carlos S.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"CHELLE, Nelson R.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"CORTES, Ramiro",URU,Men,basketball,M,Bronze
Basketball,Basketball,"COSTA, Hector J.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"DEMARCO, Nelson",URU,Men,basketball,M,Bronze
Basketball,Basketball,"GARCIA OTERO, Hector",URU,Men,basketball,M,Bronze
Basketball,Basketball,"GONZALEZ, Carlos",URU,Men,basketball,M,Bronze
Basketball,Basketball,"MATTO, Sergio A.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"MERA, Raul E.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"MOGLIA, Oscar",URU,Men,basketball,M,Bronze
Basketball,Basketball,"OLASCOAGA, Ariel",URU,Men,basketball,M,Bronze
Basketball,Basketball,"SCARON, Milton A.",URU,Men,basketball,M,Bronze
Basketball,Basketball,"BOUSHKA, Richard James",USA,Men,basketball,M,Gold
Basketball,Basketball,"CAIN, Carl Cecil",USA,Men,basketball,M,Gold
Basketball,Basketball,"DARLING, Charles Frick",USA,Men,basketball,M,Gold
Basketball,Basketball,"EVANS, William Best",USA,Men,basketball,M,Gold
Basketball,Basketball,"FORD, Gilbert",USA,Men,basketball,M,Gold
Basketball,Basketball,"HALDORSSON, Burdette Eliele",USA,Men,basketball,M,Gold
Basketball,Basketball,"HOUGLAND, William Marion",USA,Men,basketball,M,Gold
Basketball,Basketball,"JEANGERARD, Robert Eugene",USA,Men,basketball,M,Gold
Basketball,Basketball,"JONES, Kenneth C.",USA,Men,basketball,M,Gold
Basketball,Basketball,"RUSSELL, William Fenton",USA,Men,basketball,M,Gold
Basketball,Basketball,"TOMSIC, Ronald Paul",USA,Men,basketball,M,Gold
Basketball,Basketball,"WALSH, James Patrick",USA,Men,basketball,M,Gold
Basketball,Basketball,"BOCHKAREV, Arkadi",URS,Men,basketball,M,Silver
Basketball,Basketball,"KRUMINS, Yanis",URS,Men,basketball,M,Silver
Basketball,Basketball,"LAURITENAS, Algirdas",URS,Men,basketball,M,Silver
Basketball,Basketball,"MUIZHNIEK, Valdis",URS,Men,basketball,M,Silver
Basketball,Basketball,"OZEROV, Yuri",URS,Men,basketball,M,Silver
Basketball,Basketball,"PETKYAVICHUS, Kasis",URS,Men,basketball,M,Silver
Basketball,Basketball,"SEMYONOV, Mikhail",URS,Men,basketball,M,Silver
Basketball,Basketball,"STONKUS, Stasis",URS,Men,basketball,M,Silver
Basketball,Basketball,"STUDENETSKY, Mikhail",URS,Men,basketball,M,Silver
Basketball,Basketball,"TORBAN, Vladimir",URS,Men,basketball,M,Silver
Basketball,Basketball,"VALDMANIS, Maigonis",URS,Men,basketball,M,Silver
Basketball,Basketball,"ZUBKOV, Viktor",URS,Men,basketball,M,Silver
Boxing,Boxing,"CALDWELL, John",IRL,Men,- 51kg (flyweight),M,Bronze
Boxing,Boxing,"LIBEER, Rene",FRA,Men,- 51kg (flyweight),M,Bronze
Boxing,Boxing,"SPINKS, Terence George",GBR,Men,- 51kg (flyweight),M,Gold
Boxing,Boxing,"DOBRESCU, Mircea",ROU,Men,- 51kg (flyweight),M,Silver
Boxing,Boxing,"BEKKER, Daniel Wepener",RSA,Men,+ 81kg (heavyweight),M,Bronze
Boxing,Boxing,"BOZZANO, Giacomo",ITA,Men,+ 81kg (heavyweight),M,Bronze
Boxing,Boxing,"RADEMACHER, Thomas Peter",USA,Men,+ 81kg (heavyweight),M,Gold
Boxing,Boxing,"MUKHIN, Lev",URS,Men,+ 81kg (heavyweight),M,Silver
Boxing,Boxing,"BARRIENTOS, Claudio",CHI,Men,51 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"GILROY, Frederick",IRL,Men,51 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"BEHRENDT, Wolfgang",EUA,Men,51 - 54kg (bantamweight),M,Gold
Boxing,Boxing,"SONG, Soon-Chun",KOR,Men,51 - 54kg (bantamweight),M,Silver
Boxing,Boxing,"HÄMÄLÄINEN, Pentti Olavi",FIN,Men,54 - 57kg (featherweight),M,Bronze
Boxing,Boxing,"NIEDZWIEDZKI, Henryk",POL,Men,54 - 57kg (featherweight),M,Bronze
Boxing,Boxing,"SAFRONOV, Vladimir",URS,Men,54 - 57kg (featherweight),M,Gold
Boxing,Boxing,"NICHOLLS, Thomas G.",GBR,Men,54 - 57kg (featherweight),M,Silver
Boxing,Boxing,"BYRNE, Anthony",IRL,Men,57 - 60kg (lightweight),M,Bronze
Boxing,Boxing,"LAGETKO, Anatoli",URS,Men,57 - 60kg (lightweight),M,Bronze
Boxing,Boxing,"MCTAGGART, Richard",GBR,Men,57 - 60kg (lightweight),M,Gold
Boxing,Boxing,"KURSCHAT, Harry",EUA,Men,57 - 60kg (lightweight),M,Silver
Boxing,Boxing,"DUMITRESCU, Constantin",ROU,Men,60 - 63.5kg (light-welterweight),M,Bronze
Boxing,Boxing,"LOUBSCHER, Henry James",RSA,Men,60 - 63.5kg (light-welterweight),M,Bronze
Boxing,Boxing,"ENGIBARYAN, Vladimir",URS,Men,60 - 63.5kg (light-welterweight),M,Gold
Boxing,Boxing,"NENCI, Franco",ITA,Men,60 - 63.5kg (light-welterweight),M,Silver
Boxing,Boxing,"GARGANO, Nicholas",GBR,Men,63.5 - 67kg (welterweight),M,Bronze
Boxing,Boxing,"HOGARTH, Kevin John",AUS,Men,63.5 - 67kg (welterweight),M,Bronze
Boxing,Boxing,"LINCA, Nicolae",ROU,Men,63.5 - 67kg (welterweight),M,Gold
Boxing,Boxing,"TIEDT, Fred",IRL,Men,63.5 - 67kg (welterweight),M,Silver
Boxing,Boxing,"MCCORMACK, John",GBR,Men,67 - 71kg (light-middleweight),M,Bronze
Boxing,Boxing,"PIETRZYKOWSKI, Zbigniew",POL,Men,67 - 71kg (light-middleweight),M,Bronze
Boxing,Boxing,"PAPP, Laszlo",HUN,Men,67 - 71kg (light-middleweight),M,Gold
Boxing,Boxing,"TORRES, Jose Louis Chegui",USA,Men,67 - 71kg (light-middleweight),M,Silver
Boxing,Boxing,"CHAPRON, Gilbert",FRA,Men,71-75kg,M,Bronze
Boxing,Boxing,"ZALAZAR, Victor",ARG,Men,71-75kg,M,Bronze
Boxing,Boxing,"SHATKOV, Gennadi",URS,Men,71-75kg,M,Gold
Boxing,Boxing,"TAPIA, Ramon",CHI,Men,71-75kg,M,Silver
Boxing,Boxing,"LUCAS, Carlos",CHI,Men,75 - 81kg (light-heavyweight),M,Bronze
Boxing,Boxing,"MURAUSKAS, Romualdas",URS,Men,75 - 81kg (light-heavyweight),M,Bronze
Boxing,Boxing,"BOYD, James Felton",USA,Men,75 - 81kg (light-heavyweight),M,Gold
Boxing,Boxing,"NEGREA, Gheorghe",ROU,Men,75 - 81kg (light-heavyweight),M,Silver
Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 10000m,M,Gold
Canoe / Kayak,Canoe / Kayak F,"PARTI, Janos",HUN,Men,C-1 10000m,M,Silver
Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 1000m (canoe single),M,Bronze
Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 1000m (canoe single),M,Gold
Canoe / Kayak,Canoe / Kayak F,"HERNEK, Istvan",HUN,Men,C-1 1000m (canoe single),M,Silver
Canoe / Kayak,Canoe / Kayak F,"FARKAS, Imre",HUN,Men,C-2 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"HUNICS, Jozsef",HUN,Men,C-2 10000m,M,Bronze
Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 10000m,M,Gold
